3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
14.28678,14.42340,14.56001,14.65205,14.74409,14.83614,14.92818,15.02022,15.08038,15.14055,15.20071,15.26088,15.32104,15.38120,15.44137,15.50153,15.56170,15.62186,15.68202,15.74219,15.80235,15.86252,15.92268,15.97381,16.02494,16.07607,16.12719,16.17832,16.22945,16.28058,16.33171,16.38284,16.43396,16.48509,16.53622,16.58735,16.63848,16.68961,16.74073,16.79186,16.84299,16.89412,16.94525,16.99638,17.04750,17.09863,17.14976,17.20089,17.27069,17.34049,17.41029,17.48009,17.54989,17.61969,17.68949,17.75929,17.82909,17.89889,17.96869,18.03849,18.10828,18.17808,18.24788,18.31768,18.38748,18.45728,18.52708,18.59688,18.66668,18.73648,18.80628,18.87608,18.94588,19.07096,19.19604,19.32112,19.44620,19.57128,19.69635,19.82143,19.94651,20.07159,20.19667,20.40469,20.61272,20.82074,21.02877,21.23679,21.63215,22.02751,22.42286,22.81822,23.21358,24.06994,24.92630
14.68398,14.83072,14.97745,15.07633,15.17522,15.27410,15.37299,15.47187,15.53652,15.60116,15.66581,15.73046,15.79511,15.85975,15.92440,15.98905,16.05370,16.11834,16.18299,16.24764,16.31229,16.37693,16.44158,16.49650,16.55142,16.60635,16.66127,16.71619,16.77111,16.82603,16.88096,16.93588,16.99080,17.04572,17.10064,17.15557,17.21049,17.26541,17.32033,17.37525,17.43018,17.48510,17.54002,17.59494,17.64986,17.70479,17.75971,17.81463,17.88949,17.96435,18.03921,18.11407,18.18893,18.26379,18.33865,18.41351,18.48837,18.56323,18.63809,18.71295,18.78782,18.86268,18.93754,19.01240,19.08726,19.16212,19.23698,19.31184,19.38670,19.46156,19.53642,19.61128,19.68614,19.81991,19.95368,20.08746,20.22123,20.35500,20.48877,20.62254,20.75632,20.89009,21.02386,21.24567,21.46748,21.68928,21.91109,22.13290,22.55229,22.97168,23.39107,23.81046,24.22985,25.13110,26.03234
15.14683,15.30301,15.45918,15.56438,15.66959,15.77479,15.88000,15.98520,16.05391,16.12262,16.19133,16.26003,16.32874,16.39745,16.46616,16.53487,16.60358,16.67229,16.74100,16.80970,16.87841,16.94712,17.01583,17.07407,17.13231,17.19055,17.24879,17.30702,17.36526,17.42350,17.48174,17.53998,17.59822,17.65646,17.71470,17.77293,17.83117,17.88941,17.94765,18.00589,18.06413,18.12237,18.18061,18.23884,18.29708,18.35532,18.41356,18.47180,18.55082,18.62984,18.70886,18.78788,18.86690,18.94592,19.02494,19.10396,19.18298,19.26200,19.34102,19.42004,19.49907,19.57809,19.65711,19.73613,19.81515,19.89417,19.97319,20.05221,20.13123,20.21025,20.28927,20.36829,20.44731,20.58768,20.72806,20.86843,21.00880,21.14918,21.28955,21.42992,21.57029,21.71067,21.85104,22.08252,22.31399,22.54547,22.77694,23.00842,23.44236,23.87630,24.31023,24.74417,25.17811,26.09933,27.02054
15.66076,15.82571,15.99065,16.10166,16.21266,16.32367,16.43467,16.54568,16.61803,16.69037,16.76272,16.83506,16.90741,16.97975,17.05210,17.12444,17.19679,17.26913,17.34148,17.41382,17.48617,17.55851,17.63086,17.69193,17.75300,17.81407,17.87514,17.93621,17.99728,18.05834,18.11941,18.18048,18.24155,18.30262,18.36369,18.42476,18.48583,18.54690,18.60797,18.66904,18.73011,18.79117,18.85224,18.91331,18.97438,19.03545,19.09652,19.15759,19.23986,19.32213,19.40440,19.48667,19.56894,19.65121,19.73348,19.81575,19.89802,19.98029,20.06256,20.14483,20.22709,20.30936,20.39163,20.47390,20.55617,20.63844,20.72071,20.80298,20.88525,20.96752,21.04979,21.13206,21.21433,21.35922,21.50411,21.64901,21.79390,21.93879,22.08368,22.22857,22.37347,22.51836,22.66325,22.90037,23.13750,23.37462,23.61175,23.84887,24.28842,24.72797,25.16752,25.60707,26.04662,26.96552,27.88441
16.20844,16.38163,16.55481,16.67119,16.78757,16.90394,17.02032,17.13670,17.21232,17.28793,17.36355,17.43916,17.51478,17.59039,17.66601,17.74162,17.81724,17.89285,17.96847,18.04408,18.11970,18.19531,18.27093,18.33440,18.39787,18.46134,18.52481,18.58828,18.65175,18.71521,18.77868,18.84215,18.90562,18.96909,19.03256,19.09603,19.15950,19.22297,19.28644,19.34991,19.41338,19.47684,19.54031,19.60378,19.66725,19.73072,19.79419,19.85766,19.94237,20.02707,20.11178,20.19649,20.28119,20.36590,20.45060,20.53531,20.62002,20.70472,20.78943,20.87414,20.95884,21.04355,21.12826,21.21296,21.29767,21.38238,21.46708,21.55179,21.63649,21.72120,21.80591,21.89061,21.97532,22.12291,22.27049,22.41808,22.56566,22.71325,22.86083,23.00842,23.15600,23.30359,23.45117,23.69049,23.92981,24.16914,24.40846,24.64778,25.08560,25.52342,25.96124,26.39906,26.83688,27.73632,28.63575
16.77038,16.95144,17.13250,17.25395,17.37540,17.49684,17.61829,17.73974,17.81836,17.89697,17.97559,18.05421,18.13283,18.21144,18.29006,18.36868,18.44730,18.52591,18.60453,18.68315,18.76177,18.84038,18.91900,18.98455,19.05009,19.11564,19.18118,19.24673,19.31228,19.37782,19.44337,19.50891,19.57446,19.64001,19.70555,19.77110,19.83664,19.90219,19.96774,20.03328,20.09883,20.16437,20.22992,20.29547,20.36101,20.42656,20.49210,20.55765,20.64419,20.73073,20.81727,20.90381,20.99035,21.07689,21.16343,21.24997,21.33651,21.42305,21.50959,21.59613,21.68267,21.76921,21.85575,21.94229,22.02883,22.11537,22.20191,22.28845,22.37499,22.46153,22.54807,22.63461,22.72115,22.87012,23.01909,23.16807,23.31704,23.46601,23.61498,23.76395,23.91293,24.06190,24.21087,24.45003,24.68919,24.92836,25.16752,25.40668,25.83813,26.26958,26.70103,27.13248,27.56393,28.43443,29.30493
17.32548,17.51416,17.70284,17.82916,17.95548,18.08180,18.20812,18.33444,18.41590,18.49735,18.57881,18.66027,18.74172,18.82318,18.90464,18.98609,19.06755,19.14901,19.23046,19.31192,19.39338,19.47483,19.55629,19.62374,19.69119,19.75863,19.82608,19.89353,19.96098,20.02842,20.09587,20.16332,20.23077,20.29821,20.36566,20.43311,20.50056,20.56800,20.63545,20.70290,20.77035,20.83779,20.90524,20.97269,21.04014,21.10758,21.17503,21.24248,21.33058,21.41867,21.50677,21.59487,21.68296,21.77106,21.85916,21.94725,22.03535,22.12345,22.21154,22.29964,22.38774,22.47584,22.56393,22.65203,22.74013,22.82822,22.91632,23.00442,23.09251,23.18061,23.26871,23.35680,23.44490,23.59477,23.74464,23.89452,24.04439,24.19426,24.34413,24.49400,24.64388,24.79375,24.94362,25.18193,25.42023,25.65854,25.89684,26.13515,26.55947,26.98379,27.40812,27.83244,28.25676,29.09887,29.94097
17.85150,18.04750,18.24349,18.37450,18.50551,18.63652,18.76753,18.89854,18.98276,19.06699,19.15121,19.23544,19.31966,19.40388,19.48811,19.57233,19.65656,19.74078,19.82500,19.90923,19.99345,20.07768,20.16190,20.23126,20.30062,20.36998,20.43934,20.50869,20.57805,20.64741,20.71677,20.78613,20.85549,20.92485,20.99421,21.06356,21.13292,21.20228,21.27164,21.34100,21.41036,21.47972,21.54908,21.61843,21.68779,21.75715,21.82651,21.89587,21.98570,22.07553,22.16536,22.25520,22.34503,22.43486,22.52469,22.61452,22.70435,22.79419,22.88402,22.97385,23.06368,23.15351,23.24334,23.33318,23.42301,23.51284,23.60267,23.69250,23.78233,23.87217,23.96200,24.05183,24.14166,24.29310,24.44453,24.59597,24.74740,24.89884,25.05027,25.20171,25.35314,25.50458,25.65601,25.89505,26.13409,26.37312,26.61216,26.85120,27.27268,27.69417,28.11565,28.53714,28.95862,29.78501,30.61140
18.32459,18.52739,18.73019,18.86568,19.00118,19.13667,19.27217,19.40766,19.49467,19.58168,19.66869,19.75571,19.84272,19.92973,20.01674,20.10375,20.19076,20.27777,20.36478,20.45180,20.53881,20.62582,20.71283,20.78435,20.85586,20.92738,20.99889,21.07041,21.14192,21.21344,21.28495,21.35647,21.42799,21.49950,21.57102,21.64253,21.71405,21.78556,21.85708,21.92860,22.00011,22.07163,22.14314,22.21466,22.28617,22.35769,22.42920,22.50072,22.59306,22.68540,22.77774,22.87008,22.96241,23.05475,23.14709,23.23943,23.33177,23.42411,23.51645,23.60879,23.70112,23.79346,23.88580,23.97814,24.07048,24.16282,24.25516,24.34750,24.43983,24.53217,24.62451,24.71685,24.80919,24.96433,25.11946,25.27460,25.42973,25.58487,25.74000,25.89514,26.05027,26.20541,26.36054,26.60475,26.84896,27.09317,27.33738,27.58159,28.01062,28.43965,28.86868,29.29771,29.72674,30.56413,31.40152
18.71706,18.92623,19.13540,19.27530,19.41520,19.55509,19.69499,19.83489,19.92491,20.01494,20.10496,20.19499,20.28501,20.37504,20.46506,20.55509,20.64511,20.73514,20.82516,20.91519,21.00521,21.09524,21.18526,21.25950,21.33375,21.40799,21.48224,21.55648,21.63073,21.70497,21.77922,21.85346,21.92771,22.00195,22.07620,22.15044,22.22469,22.29893,22.37318,22.44742,22.52167,22.59591,22.67016,22.74440,22.81865,22.89289,22.96714,23.04138,23.13772,23.23405,23.33039,23.42672,23.52306,23.61940,23.71573,23.81207,23.90840,24.00474,24.10108,24.19741,24.29375,24.39008,24.48642,24.58276,24.67909,24.77543,24.87176,24.96810,25.06444,25.16077,25.25711,25.35344,25.44978,25.61245,25.77511,25.93778,26.10045,26.26312,26.42578,26.58845,26.75112,26.91378,27.07645,27.33351,27.59057,27.84762,28.10468,28.36174,28.81560,29.26947,29.72333,30.17720,30.63106,31.52225,32.41344
